Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,MetaCode_MV_UD9,MetaCode_MV_UD10,MetaCode_MV_UD11,MetaCode_MV_UD12,MetaCode_MV_UD13,MetaCode_MV_UD14,MetaCode_MV_UD15,MetaCode_MV_UD16,Aux_Temperature_1(C),Aux_dT/dt_1(C),Aux_Temperature_2(C),Aux_dT/dt_2(C),Aux_Temperature_3(C),Aux_dT/dt_3(C)
9427,2021/06/21 21:11:07,127502.7041,33.0005,1,16,7,1,0,0,0,3.855376,0,5.603586,6.591641,31.55382,24.32627,,,,,,,,,,,,,,,,,,,,,,36.31791,0.02088308,35,0,35.57103,0.07550836
9428,2021/06/21 21:11:08,127503.7043,34.0007,1,16,7,1,0,0,0,3.855749,0,5.603586,6.591641,31.55382,24.32627,,0.000563287176191807,,,,,,,,,,,,,,,,,,,,35.88563,0.02088308,35,0,35.5413,0.07550836
9429,2021/06/21 21:11:09,127504.7041,35.0005,1,16,7,1,0,0,0,3.85613,0,5.603586,6.591641,31.55382,24.32627,,,,,,,,,,,,,,,,,,,,,,35.82632,-0.01853228,35,0,35.02975,-0.07973552
9430,2021/06/21 21:11:10,127505.7041,36.0005,1,16,7,1,0,0,0,3.856513,0,5.603586,6.591641,31.55382,24.32627,,,,,,,,,,,,,,,,,,,,,,36.0567,-0.01853228,35,0,35.11367,-0.07973552
9431,2021/06/21 21:11:11,127506.7052,37.0016,1,16,7,1,0,0,0,3.856933,0,5.603586,6.591641,31.55382,24.32627,,,,,,,,,,,,,,,,,,,,,,36.24461,-0.03417373,35,0,35.63735,0.05528927
9432,2021/06/21 21:11:12,127507.7043,38.0007,1,16,7,1,0,0,0,3.857337,0,5.603586,6.591641,31.55382,24.32627,,0.000356774806277826,,,,,,,,,,,,,,,,,,,,36.03654,-0.03417373,35,0,35.40806,0.05528927
9433,2021/06/21 21:11:13,127508.7037,39.0001,1,16,7,1,0,0,0,3.857901,0,5.603586,6.591641,31.55382,24.32627,,,,,,,,,,,,,,,,,,,,,,35.8285,-0.1300359,35,0,35.06689,-0.178268
9434,2021/06/21 21:11:14,127509.7042,40.0006,1,16,7,1,0,0,0,3.858171,0,5.603586,6.591641,31.55382,24.32627,,,,,,,,,,,,,,,,,,,,,,36.24501,0.02510428,35,0,35.30234,-0.0316751
9435,2021/06/21 21:11:14,127509.7058,40.0022,1,16,7,1,0,0,0,3.858111,0,5.603586,6.591641,31.55382,24.32627,,0.000356774806277826,0.0215674191713333,0,0,,,,,,,,,,,,,,,,,36.24501,0.02510428,35,0,35.30234,-0.0316751
9436,2021/06/21 21:11:15,127509.9932,0.2514,1,17,7,1,0,0,3.609924,3.922344,14.159363741856,5.603824,6.591811,31.55475,24.32692,,0.0697797164320946,,0.00117172300815582,853.443725585938,,,,,,,,,,,,,,,,,36.24501,0.02510428,35,0,35.30234,-0.0316751
9437,2021/06/21 21:11:15,127510.242,0.5002,1,17,7,1,0,0,3.609497,3.924421,14.165185826237,5.604073,6.591811,31.55573,24.32692,,,,,,,,,,,,,,,,,,,,,,36.37577,0.1459169,35,0,35.60802,0.2007782
9438,2021/06/21 21:11:15,127510.4924,0.7506,1,17,7,1,0,0,3.609138,3.925839,14.168894716782,5.604324,6.591811,31.55672,24.32692,,,,,,,,,,,,,,,,,,,,,,36.37577,0.1459169,35,0,35.60802,0.2007782
9439,2021/06/21 21:11:16,127510.742,1.0002,1,17,7,1,0,0,3.60849,3.927053,14.17073147997,5.604574,6.591811,31.5577,24.32692,,0.00706976512447,,0.0988949164748192,,,,,,,,,,,,,,,,,,36.37577,0.1459169,35,0,35.60802,0.2007782
9440,2021/06/21 21:11:16,127510.9925,1.2507,1,17,7,1,0,0,3.608093,3.928096,14.172935680928,5.604824,6.591811,31.55868,24.32692,,,,,,,,,,,,,,,,,,,,,,36.10554,-0.08444548,35,0,35.46317,-0.04526854
9441,2021/06/21 21:11:16,127511.242,1.5002,1,17,7,1,0,0,3.60762,3.929171,14.17495588302,5.605074,6.591811,31.55966,24.32692,,,,,,,,,,,,,,,,,,,,,,36.10554,-0.08444548,35,0,35.46317,-0.04526854
9442,2021/06/21 21:11:16,127511.4934,1.7516,1,17,7,1,0,0,3.607422,3.929746,14.176252174812,5.605326,6.591811,31.56065,24.32692,,,,,,,,,,,,,,,,,,,,,,36.10554,-0.08444548,35,0,35.46317,-0.04526854
9443,2021/06/21 21:11:17,127511.7421,2.0003,1,17,7,1,0,0,3.607101,3.931058,14.179723242858,5.605575,6.591811,31.56163,24.32692,,0.0042655342258513,,0.241617694497108,5.89051103591919,,,,,,,,,,,,,,,,,35.90824,-0.08444548,35,0,35.25162,-0.04526854
9444,2021/06/21 21:11:17,127511.9924,2.2506,1,17,7,1,0,0,3.607086,3.93142,14.18097004212,5.605825,6.591811,31.56261,24.32692,,,,,,,,,,,,,,,,,,,,,,35.90824,-0.08444548,35,0,35.25162,-0.04526854
9445,2021/06/21 21:11:17,127512.242,2.5002,1,17,7,1,0,0,3.60701,3.932137,14.18325748037,5.606075,6.591811,31.5636,24.32692,,,,,,,,,,,,,,,,,,,,,,35.90824,-0.08444548,35,0,35.25162,-0.04526854
9446,2021/06/21 21:11:17,127512.4923,2.7505,1,17,7,1,0,0,3.607079,3.933059,14.186854524661,5.606326,6.591811,31.56458,24.32692,,,,,,,,,,,,,,,,,,,,,,35.8107,-0.09213924,35,0,34.94415,-0.1621938
9447,2021/06/21 21:11:18,127512.742,3.0002,1,17,7,1,0,0,3.606888,3.933857,14.188981607016,5.606575,6.591811,31.56556,24.32692,,0.00262672593817115,,,,,,,,,,,,,,,,,,,,35.8107,-0.09213924,35,0,34.94415,-0.1621938
9448,2021/06/21 21:11:18,127512.9932,3.2514,1,17,7,1,0,0,3.607002,3.934253,14.190858439506,5.606827,6.591811,31.56656,24.32692,,,,,,,,,,,,,,,,,,,,,,35.8107,-0.09213924,35,0,34.94415,-0.1621938
9449,2021/06/21 21:11:18,127513.2427,3.5009,1,17,7,1,0,0,3.607254,3.935196,14.195251511784,5.607077,6.591811,31.56754,24.32692,,,,,,,,,,,,,,,,,,,,,,36.12385,0.09786129,35,0,35.2229,0.087111
9450,2021/06/21 21:11:18,127513.4926,3.7508,1,17,7,1,0,0,3.607391,3.935581,14.197179479171,5.607327,6.591811,31.56852,24.32692,,,,,,,,,,,,,,,,,,,,,,36.12385,0.09786129,35,0,35.2229,0.087111
9451,2021/06/21 21:11:19,127513.7429,4.0011,1,17,7,1,0,0,3.606796,3.936431,14.197903585076,5.607577,6.591811,31.56951,24.32692,,0.00276256795041263,,0.336985498666763,,,,,,,,,,,,,,,,,,36.29786,0.09786129,35,0,35.2229,0.087111
9452,2021/06/21 21:11:19,127513.9931,4.2513,1,17,7,1,0,0,3.606659,3.936848,14.198868270832,5.607828,6.591811,31.57049,24.32692,,,,,,,,,,,,,,,,,,,,,,36.29786,0.09786129,35,0,35.48806,0.087111
9453,2021/06/21 21:11:19,127514.2428,4.501,1,17,7,1,0,0,3.606514,3.937505,14.20066690757,5.608078,6.591811,31.57148,24.32692,,,,,,,,,,,,,,,,,,,,,,36.29786,0.09786129,35,0,35.48806,0.087111
9454,2021/06/21 21:11:19,127514.4922,4.7504,1,17,7,1,0,0,3.606476,3.937942,14.202093312392,5.608326,6.591811,31.57246,24.32692,,,,,,,,,,,,,,,,,,,,,,36.19714,0.0229013,35,0,35.59679,0.1168418
9455,2021/06/21 21:11:20,127514.742,5.0002,1,17,7,1,0,0,3.606056,3.938951,14.204077887256,5.608577,6.591811,31.57344,24.32692,,0.00231094798073173,,,,,,,,,,,,,,,,,,,,36.19714,0.0229013,35,0,35.59679,0.1168418
9456,2021/06/21 21:11:20,127514.9926,5.2508,1,17,7,1,0,0,3.606171,3.939062,14.204931151602,5.608828,6.591811,31.57443,24.32692,,,,,,,,,,,,,,,,,,,,,,36.19714,0.0229013,35,0,35.59679,0.1168418
9457,2021/06/21 21:11:20,127515.243,5.5012,1,17,7,1,0,0,3.606468,3.939566,14.207918712888,5.609078,6.591811,31.57542,24.32692,,,,,,,,,,,,,,,,,,,,,,35.93057,-0.08330107,35,0,35.37184,-0.07029891
9458,2021/06/21 21:11:20,127515.4918,5.75,1,17,7,1,0,0,3.606812,3.94022,14.21163277864,5.609327,6.591811,31.5764,24.32692,,,,,,,,,,,,,,,,,,,,,,35.93057,-0.08330107,35,0,35.37184,-0.07029891
9459,2021/06/21 21:11:21,127515.7422,6.0004,1,17,7,1,0,0,3.606705,3.940681,14.212873866105,5.609578,6.591811,31.57739,24.32692,,0.0020701140165329,,0.448705792427063,2.57055711746216,,,,,,,,,,,,,,,,,35.93057,-0.08330107,35,0,35.37184,-0.07029891
9460,2021/06/21 21:11:21,127515.9924,6.2506,1,17,7,1,0,0,3.606987,3.941173,14.215759775751,5.609828,6.591811,31.57837,24.32692,,,,,,,,,,,,,,,,,,,,,,35.85643,-0.08330107,35,0,35.07389,-0.07029891
9461,2021/06/21 21:11:21,127516.2429,6.5011,1,17,7,1,0,0,3.606964,3.941858,14.218139899112,5.610079,6.591811,31.57936,24.32692,,,,,,,,,,,,,,,,,,,,,,35.85643,-0.08330107,35,0,35.07389,-0.07029891
9462,2021/06/21 21:11:21,127516.4926,6.7508,1,17,7,1,0,0,3.607193,3.942138,14.220052598634,5.610329,6.591811,31.58035,24.32692,,,,,,,,,,,,,,,,,,,,,,35.85643,-0.08330107,35,0,35.07389,-0.07029891
9463,2021/06/21 21:11:22,127516.7428,7.001,1,17,7,1,0,0,3.607162,3.942823,14.222401298326,5.610579,6.591811,31.58133,24.32692,,0.00211985991336405,,,,,,,,,,,,,,,,,,,,36.0401,0.03422737,35,0,35.16697,-0.06402254
9464,2021/06/21 21:11:22,127516.9933,7.2515,1,17,7,1,0,0,3.606964,3.943047,14.222428579308,5.610829,6.591811,31.58232,24.32692,,,,,,,,,,,,,,,,,,,,,,36.0401,0.03422737,35,0,35.16697,-0.06402254
9465,2021/06/21 21:11:22,127517.243,7.5012,1,17,7,1,0,0,3.606567,3.943891,14.223907132197,5.611079,6.591811,31.58331,24.32692,,,,,,,,,,,,,,,,,,,,,,36.0401,0.03422737,35,0,35.16697,-0.06402254
9466,2021/06/21 21:11:22,127517.4923,7.7505,1,17,7,1,0,0,3.606697,3.944069,14.225061830093,5.611327,6.591811,31.58428,24.32692,,,,,,,,,,,,,,,,,,,,,,36.31438,0.08571148,35,0,35.48365,0.09896398
9467,2021/06/21 21:11:23,127517.742,8.0002,1,17,7,1,0,0,3.60746,3.944701,14.23035106946,5.611578,6.591811,31.58528,24.32692,,0.00231023808009923,,,,,,,,,,,,,,,,,,,,36.31438,0.08571148,35,0,35.48365,0.09896398
9468,2021/06/21 21:11:23,127517.9926,8.2508,1,17,7,1,0,0,3.607216,3.945309,14.231581749744,5.611829,6.591811,31.58627,24.32692,,,,,,,,,,,,,,,,,,,,,,36.31438,0.08571148,35,0,35.48365,0.09896398
9469,2021/06/21 21:11:23,127518.2428,8.501,1,17,7,1,0,0,3.606934,3.945416,14.230855114544,5.61208,6.591811,31.58725,24.32692,,,,,,,,,,,,,,,,,,,,,,36.2965,0.08571148,35,0,35.66834,0.09896398
9470,2021/06/21 21:11:23,127518.4934,8.7516,1,17,7,1,0,0,3.606926,3.945987,14.232883105962,5.612331,6.591811,31.58824,24.32692,,,,,,,,,,,,,,,,,,,,,,36.2965,0.08571148,35,0,35.66834,0.09896398
9471,2021/06/21 21:11:24,127518.7421,9.0003,1,17,7,1,0,0,3.607231,3.946365,14.235450165315,5.61258,6.591811,31.58923,24.32692,,0.00179930601734668,,0.493240714073181,,,,,,,,,,,,,,,,,,36.02092,-0.09170532,35,0,35.66834,0.09896398
9472,2021/06/21 21:11:24,127518.9925,9.2507,1,17,7,1,0,0,3.607048,3.94703,14.23712666744,5.61283,6.591811,31.59021,24.32692,,,,,,,,,,,,,,,,,,,,,,36.02092,-0.09170532,35,0,35.54613,0.01952648
9473,2021/06/21 21:11:24,127519.2431,9.5013,1,17,7,1,0,0,3.606812,3.947313,14.237215896156,5.613081,6.591811,31.5912,24.32692,,,,,,,,,,,,,,,,,,,,,,36.02092,-0.09170532,35,0,35.54613,0.01952648
9474,2021/06/21 21:11:24,127519.4926,9.7508,1,17,7,1,0,0,3.606819,3.947951,14.239544677869,5.613331,6.591811,31.59219,24.32692,,,,,,,,,,,,,,,,,,,,,,35.88258,-0.04323244,35,0,35.18398,-0.1131725
9475,2021/06/21 21:11:25,127519.7423,10.0005,1,17,7,1,0,0,3.606934,3.948101,14.240539732334,5.613581,6.591811,31.59318,24.32692,,,,,,,,,,,,,,,,,,,,,,35.88258,-0.04323244,35,0,35.18398,-0.1131725
9476,2021/06/21 21:11:25,127519.7436,10.0018,1,17,7,1,0,0,3.606934,3.948101,14.240539732334,5.613582,6.591811,31.59318,24.32692,,0.00179930601734668,0.0215674191713333,0.493240714073181,2.57055711746216,,,,,,,,,,,,,,,,,35.88258,-0.04323244,35,0,35.18398,-0.1131725
9477,2021/06/21 21:11:26,127520.7838,1.0003,1,18,7,1,0,0,0,3.880908,0,5.613587,6.591811,31.5932,24.32692,,-0.00490241078659892,,,,,,,,,,,,,,,,,,,,35.92181,-0.04323244,35,0,35.1184,-0.1131725
9478,2021/06/21 21:11:27,127521.7835,2,1,18,7,1,0,0,0,3.879532,0,5.613587,6.591811,31.5932,24.32692,,-0.0022054030559957,,,,,,,,,,,,,,,,,,,,36.34581,0.03614187,35,0,35.56404,0.08206248
9479,2021/06/21 21:11:28,127522.7837,3.0002,1,18,7,1,0,0,0,3.878382,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,36.25246,0.03614187,35,0,35.6522,0.08206248
9480,2021/06/21 21:11:29,127523.7837,4.0002,1,18,7,1,0,0,0,3.877695,0,5.613587,6.591811,31.5932,24.32692,,-0.00093070458387956,,,,,,,,,,,,,,,,,,,,35.88475,-0.04580975,35,0,35.1582,-0.09610772
9481,2021/06/21 21:11:30,127524.7837,5.0002,1,18,7,1,0,0,0,3.87708,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,36.01815,-0.04580975,35,0,35.124,-0.09610772
9482,2021/06/21 21:11:31,127525.7836,6.0001,1,18,7,1,0,0,0,3.876748,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,36.24541,0.1127052,35,0,35.30275,0.04517078
9483,2021/06/21 21:11:32,127526.7836,7.0001,1,18,7,1,0,0,0,3.876548,0,5.613587,6.591811,31.5932,24.32692,,-0.000469506689114496,,,,,,,,,,,,,,,,,,,,36.30997,0.03803611,35,0,35.64691,0.06867886
9484,2021/06/21 21:11:33,127527.7837,8.0002,1,18,7,1,0,0,0,3.876078,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,35.993,-0.1169145,35,0,35.40639,-0.03629088
9485,2021/06/21 21:11:34,127528.7837,9.0002,1,18,7,1,0,0,0,3.875982,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,35.94936,-0.05752802,35,0,35.02011,-0.0925529
9486,2021/06/21 21:11:35,127529.7837,10.0002,1,18,7,1,0,0,0,3.875692,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,36.15744,0.1089156,35,0,35.20063,0.0282526
9487,2021/06/21 21:11:36,127530.7838,11.0003,1,18,7,1,0,0,0,3.875661,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,36.30178,0.04510641,35,0,35.45007,0.07795215
9488,2021/06/21 21:11:37,127531.7846,12.0011,1,18,7,1,0,0,0,3.875541,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,35.96949,-0.1038408,35,0,35.4178,-0.0100863
9489,2021/06/21 21:11:38,127532.7837,13.0002,1,18,7,1,0,0,0,3.875535,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,35.79673,-0.0539875,35,0,35.09801,-0.09993315
9490,2021/06/21 21:11:39,127533.7845,14.001,1,18,7,1,0,0,0,3.875632,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,36.05984,0.08222103,35,0,35.12381,0.008062124
9491,2021/06/21 21:11:40,127534.7837,15.0002,1,18,7,1,0,0,0,3.875674,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,36.33491,0.08595943,35,0,35.46928,0.1079583
9492,2021/06/21 21:11:41,127535.7836,16.0001,1,18,7,1,0,0,0,3.875429,0,5.613587,6.591811,31.5932,24.32692,,-0.00012439230340533,,,,,,,,,,,,,,,,,,,,36.16708,0.08595943,35,0,35.53177,0.1079583
9493,2021/06/21 21:11:42,127536.7837,17.0002,1,18,7,1,0,0,0,3.875442,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,35.8938,-0.01489758,35,0,35.11832,-0.08263946
9494,2021/06/21 21:11:43,127537.7838,18.0003,1,18,7,1,0,0,0,3.875443,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,35.94109,-0.01489758,35,0,34.97686,-0.08263946
9495,2021/06/21 21:11:44,127538.7847,19.0012,1,18,7,1,0,0,0,3.875495,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,36.32349,0.04507661,35,0,35.52074,0.09102225
9496,2021/06/21 21:11:45,127539.7837,20.0002,1,18,7,1,0,0,0,3.875557,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,36.09167,0.04507661,35,0,35.45627,0.09102225
9497,2021/06/21 21:11:46,127540.7838,21.0003,1,18,7,1,0,0,0,3.875377,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,35.86036,-0.1447284,35,0,35.27359,-0.07723451
9498,2021/06/21 21:11:47,127541.7837,22.0002,1,18,7,1,0,0,0,3.875488,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,35.99772,-0.01312852,35,0,35.08255,-0.0655818
9499,2021/06/21 21:11:48,127542.7837,23.0002,1,18,7,1,0,0,0,3.87533,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,36.17968,0.1129138,35,0,35.32775,0.08250952
9500,2021/06/21 21:11:49,127543.7839,24.0004,1,18,7,1,0,0,0,3.875531,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,36.09983,0.04249096,35,0,35.56226,0.07749915
9501,2021/06/21 21:11:50,127544.7839,25.0004,1,18,7,1,0,0,0,3.875511,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,35.80057,-0.1609612,35,0,35.22771,-0.1087618
9502,2021/06/21 21:11:51,127545.7838,26.0003,1,18,7,1,0,0,0,3.875566,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,35.73869,-0.01933813,35,0,34.92798,-0.09366751
9503,2021/06/21 21:11:52,127546.7837,27.0002,1,18,7,1,0,0,0,3.875518,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,36.24247,0.1574302,35,0,35.41861,0.153321
9504,2021/06/21 21:11:53,127547.784,28.0005,1,18,7,1,0,0,0,3.875614,0,5.613587,6.591811,31.5932,24.32692,,-0.0000070331711867766,,,,,,,,,,,,,,,,,,,,36.16708,-0.02355814,35,0,35.55972,0.04409671
9505,2021/06/21 21:11:54,127548.7839,29.0004,1,18,7,1,0,0,0,3.875537,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,35.80264,-0.1138866,35,0,35.16686,0.04409671
9506,2021/06/21 21:11:55,127549.7838,30.0003,1,18,7,1,0,0,0,3.875732,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,35.87992,0.02414942,35,0,35.03448,-0.04136801
9507,2021/06/21 21:11:56,127550.7839,31.0004,1,18,7,1,0,0,0,3.875747,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,36.11772,0.02414942,35,0,35.23074,-0.04136801
9508,2021/06/21 21:11:57,127551.7848,32.0013,1,18,7,1,0,0,0,3.875739,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,36.06585,-0.04634023,35,0,35.55618,0.02128601
9509,2021/06/21 21:11:58,127552.7839,33.0004,1,18,7,1,0,0,0,3.875948,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,35.85682,-0.04634023,35,0,35.27005,0.02128601
9510,2021/06/21 21:11:59,127553.7838,34.0003,1,18,7,1,0,0,0,3.876279,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,35.91887,0.04926682,35,0,35.04147,-0.1608455
9511,2021/06/21 21:12:00,127554.7839,35.0004,1,18,7,1,0,0,0,3.876255,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,36.14131,0.04926682,35,0,35.3033,-0.0009191036
9512,2021/06/21 21:12:01,127555.7839,36.0004,1,18,7,1,0,0,0,3.876333,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,36.16098,0.07565856,35,0,35.5606,0.1631451
9513,2021/06/21 21:12:02,127556.7849,37.0014,1,18,7,1,0,0,0,3.876193,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,35.74214,-0.05467415,35,0,35.1762,-0.02198458
9514,2021/06/21 21:12:03,127557.784,38.0005,1,18,7,1,0,0,0,3.876562,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,35.76427,-0.06929874,35,0,35.05152,-0.1371014
9515,2021/06/21 21:12:04,127558.7839,39.0004,1,18,7,1,0,0,0,3.876507,0,5.613587,6.591811,31.5932,24.32692,,,,,,,,,,,,,,,,,,,,,,36.1827,0.06136537,35,0,35.11534,0.01994252
9516,2021/06/21 21:12:05,127559.7841,40.0006,1,18,7,1,0,0,0,3.876501,0,5.613587,6.591811,31.5932,24.32692,,0.0000417273004131857,,,,,,,,,,,,,,,,,,,,36.1601,0.06233215,35,0,35.50382,0.1214015
9517,2021/06/21 21:12:05,127559.7855,40.002,1,18,7,1,0,0,0,3.876501,0,5.613587,6.591811,31.5932,24.32692,,0.0000417273004131857,0.0215674191713333,0,0,,,,,,,,,,,,,,,,,36.1601,0.06233215,35,0,35.50382,0.1214015
9518,2021/06/21 21:12:05,127559.7918,0.0014,1,19,7,1,0,0,0,3.876345,0,5.613587,6.591811,31.5932,24.32692,,0.0000417273004131857,0.0215674191713333,0,0,,,,,,,,,,,,,,,,,36.1599511117747,0.0622863178433422,35,0,35.5037936363365,0.12135558788067
9519,2021/06/21 21:12:15,127569.8316,10.0012,1,20,7,1,0,0,-1.499922,3.836776,-5.754864731472,5.613625,6.595971,31.59335,24.3429,,-0.0011308389948681,,0.366450786590576,3.89312100410461,,,,,,,,,,,,,,,,,35.92268,-0.01075268,35,0,35.46178,0.04818916
9520,2021/06/21 21:12:25,127579.8318,20.0014,1,20,7,1,0,0,-1.499954,3.830445,-5.74549129953,5.613625,6.600132,31.59335,24.35886,,-0.000867217080667615,,0.490087687969208,,,,,,,,,,,,,,,,,,35.73074,0.04977942,35,0,35.00395,-0.0179112
9521,2021/06/21 21:12:35,127589.8319,30.0015,1,20,7,1,0,0,-1.49994,3.825781,-5.73844195314,5.613625,6.604294,31.59335,24.37478,,-0.000404280493967235,,0.653977274894714,1.74734401702881,,,,,,,,,,,,,,,,,35.90588,0.004241467,35,0,35.50086,0.1112735
9522,2021/06/21 21:12:45,127599.8304,40,1,20,7,1,0,0,-1.499925,3.822419,-5.733341818575,5.613625,6.608455,31.59335,24.3907,,-0.0003227292036172,,0.922572672367096,,,,,,,,,,,,,,,,,,35.60549,-0.08494616,35,0,34.98346,-0.1134074
9523,2021/06/21 21:12:55,127609.8304,50,1,20,7,1,0,0,-1.499922,3.819431,-5.728848584382,5.613625,6.612616,31.59335,24.4066,,-0.000289502699160948,,1.33989703655243,0.881843388080597,,,,,,,,,,,,,,,,,35.93764,-0.01622438,35,0,35.59552,0.06018281
9524,2021/06/21 21:13:05,127619.8307,60.0003,1,20,7,1,0,0,-1.499946,3.81729,-5.72572886634,5.613625,6.616777,31.59335,24.42248,,-0.000223341499804519,,,,,,,,,,,,,,,,,,,,35.64436,0.001627207,35,0,35.04334,-0.09232044
9525,2021/06/21 21:13:15,127629.8308,70.0004,1,20,7,1,0,0,-1.499905,3.814866,-5.72193658773,5.613625,6.620939,31.59335,24.43836,,-0.000208452096558176,,1.86465799808502,,,,,,,,,,,,,,,,,,35.76614,0.01051307,35,0,35.52172,0.07385492
9526,2021/06/21 21:13:25,127639.8315,80.0011,1,20,7,1,0,0,-1.499942,3.8133,-5.7197288286,5.613625,6.625101,31.59335,24.45424,,-0.000170276893186383,,,,,,,,,,,,,,,,,,,,35.78138,0.07937431,35,0,35.22947,0.0554204
9527,2021/06/21 21:13:35,127649.8317,90.0013,1,20,7,1,0,0,-1.499938,3.811376,-5.716827694688,5.613625,6.629261,31.59335,24.4701,,-0.000183712894795462,,,,,,,,,,,,,,,,,,,,35.61121,-0.08440375,35,0,35.43661,0.00944376
9528,2021/06/21 21:13:45,127659.8317,100.0013,1,20,7,1,0,0,-1.499956,3.809887,-5.714662864972,5.613625,6.633423,31.59335,24.48596,,-0.000120377000712324,,2.25762510299683,0.48520028591156,,,,,,,,,,,,,,,,,35.89004,0.07737279,35,0,35.47103,0.02718091
9529,2021/06/21 21:13:55,127669.831,110.0006,1,20,7,1,0,0,-1.49996,3.80819,-5.7121326724,5.613625,6.637583,31.59335,24.5018,,-0.000150211504660547,,,,,,,,,,,,,,,,,,,,35.44567,0.02128005,35,0,35.04029,-0.05736828
9530,2021/06/21 21:14:05,127679.8311,120.0007,1,20,7,1,0,0,-1.499945,3.806348,-5.70931265086,5.613625,6.641745,31.59335,24.51765,,-0.000204913201741874,,,,,,,,,,,,,,,,,,,,35.67015,0.004771948,35,0,35.60036,0.1161504
9531,2021/06/21 21:14:15,127689.8314,130.001,1,20,7,1,0,0,-1.499938,3.804581,-5.706635615978,5.613625,6.645906,31.59335,24.53349,,-0.000096281488367822,,2.52534508705139,,,,,,,,,,,,,,,,,,35.40069,-0.05896926,35,0,35.03723,-0.08737326
9532,2021/06/21 21:14:25,127699.8314,140.001,1,20,7,1,0,0,-1.499972,3.802915,-5.70426601838,5.613625,6.650068,31.59335,24.54932,,-0.000151664295117371,,,,,,,,,,,,,,,,,,,,35.64182,-0.03872752,35,0,35.49517,0.0005578995
9533,2021/06/21 21:14:35,127709.8308,150.0004,1,20,7,1,0,0,-1.499938,3.801494,-5.702005307372,5.613625,6.654229,31.59335,24.56514,,-0.000170593993971124,,,,,,,,,,,,,,,,,,,,35.36536,-0.02181172,35,0,34.9669,-0.1354301
